t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
29.16,1.3669126960934097,-3.6353335499232644,19.840587225422542,0.8962431073048398,0.21628654935129643,0.2911384209988565,0.25535630204983645,0.28981473045401884,5.123117857693993,-1.1721728758097072,-0.12193159833853007,-1.2503583601542372,0.001689991548380232,5.402017026647776,-2.04183368207822,-3.514410880320895,-1.8345736274685165,0.40177570132973184,-0.0020760503354616544,1.8103173714643523,1.8666870892719973,1.6074194505277515,1.5500915556422004,-3.4157085764263684,-7.0924112658410365,10.090778523874633,-14.654780700062986,4.9540935354031035,16.123986057436923
29.18,1.3737850511440561,-3.533288400033981,19.816453579483653,0.9000987268967942,0.21820133681363413,0.27958801000373207,0.2530632393566205,0.3971535860466835,5.080868992912668,-1.240422938031216,-0.15764334177153688,-1.2411546038625594,0.0016459041891846993,5.330765711695218,-2.182666463861338,-3.309409338285718,-1.736700702184768,0.5162909024889251,-0.0023240467792284836,1.8238002213159363,1.8963151564819032,1.6509560076923218,1.5773684355513269,-3.7097941605335194,-6.98938944942995,10.407046165283873,-14.753778154741326,5.3480793127391735,15.502778083487101
29.2,1.382789564941599,-3.4321162632494486,19.79099632483723,0.9038605740487224,0.21974313830222209,0.26799886359042596,0.2508498055882142,0.5030084745485386,5.035824569348613,-1.3045104925055284,-0.19138328372294627,-1.2297588905699874,0.0016010717683752618,5.253613113431754,-2.321360016885876,-3.0982070241947213,-1.6315517026900177,0.6276005985436761,-0.001834474078063475,1.8380940702912303,1.926470192042579,1.695878828580779,1.6066560264857082,-4.005688889474612,-6.878492261108704,10.710635816479908,-14.789012814375724,5.740429154243998,14.786830249136074
29.22,1.3938953760943866,-3.3318726130673793,19.764299935249433,0.9075202128501803,0.2209250262537919,0.2564009214977841,0.24871221019124126,0.6072611746309242,4.988028942382661,-1.3643143062672891,-0.22251019825827345,-1.2156841190208851,0.0015681919567443747,5.170559940015362,-2.45775778087598,-2.8811123079108825,-1.4763978231220887,0.7828507891085357,-0.0017069207085079752,1.8469549850995863,1.957322248032528,1.748652360961075,1.6374972884703607,-4.29809821334004,-6.759855542437521,10.99368122581268,-14.405237758197131,6.122031592781241,13.448351054989871
29.240000000000002,1.4070692671708027,-3.2326120047773443,19.73645123522198,0.9110665822240426,0.22176619927359104,0.24483231698631416,0.24664665449476716,0.7097948591265668,4.937529563197041,-1.4197213640510853,-0.25046563611275807,-1.1985480734026268,0.0015317846722110728,5.081744899393392,-2.5917067362390966,-2.658638589991824,-1.3206759490946212,0.926948956468121,-0.0019275965924714367,1.8577345552920976,1.9884343615315376,1.8018477696910875,1.6702583034858918,-4.581727586216999,-6.63361515895744,11.24831603505072,-13.957699085409558,6.50200675522683,12.015133776799303
29.26,1.4222757166299853,-3.1343880141617375,19.70753919990987,0.9144898069004401,0.22228766474621672,0.2333305974698686,0.24464958504200093,0.810496076357814,4.884376927944345,-1.4706298120355399,-0.2753902420944372,-1.1787313434993818,0.0014912892607937822,4.987346778813073,-2.7230548905476937,-2.43135881937917,-1.1734310013200855,1.0510291845834185,-0.0021159402971981933,1.8716056064439655,2.019813365101321,1.8541048607415456,1.7049205142547146,-4.856406212061515,-6.499775459190005,11.474286477408668,-13.510161389618247,6.881972769434697,10.581919340779677
29.28,1.4394769696990792,-3.037253176682622,19.6776547268892,0.9177824106087411,0.2225104073440714,0.22192935065603667,0.2427177964595378,0.9092549548733508,4.828624572495643,-1.5169492620316305,-0.29745920947023774,-1.1566276746595718,0.00144734973424554,4.887544593135118,-2.8516502583464387,-2.199846282273654,-1.0351962117977342,1.1557967421896187,-0.002272379520670831,1.8884977994780554,2.0514886328032214,1.9053774301530482,1.7413378062798799,-5.122134087320873,-6.358336434253431,11.671592620388083,-13.062624160120606,7.26193820632659,9.148697444061327
29.3,1.4586331099791856,-2.941258926687463,19.646890406842598,0.920939126103008,0.22245516798412465,0.21065821005662388,0.2408483813221964,1.0059652035204092,4.770329072443591,-1.5586007915821654,-0.3168567471031809,-1.1326144875438855,0.0014005945798985509,4.782517357266869,-2.9773408535316293,-1.9646742660484051,-0.9063423307147933,1.2421714130470107,-0.0023977512390360722,1.9083060351029841,2.083485034884882,1.9556378590038717,1.7793522048039578,-5.378911226205929,-6.209298163639687,11.840234439119968,-12.615088351708437,7.6418960492929955,7.715486205484012
29.32,1.4797021310513152,-2.8464555366147564,19.615340294244437,0.9239566790880195,0.22214225179513558,0.19954293618284122,0.2390386825506608,1.1005241114431907,4.7095500430938575,-1.595516943965336,-0.33377289583796715,-1.1070489537935122,0.001351626109516918,4.6724440860757,-3.0999746904214476,-1.726416057046265,-0.7870827600510277,1.3112491367717638,-0.002493879344481198,1.930894066942988,2.115820987899984,2.0048745760441906,1.8187966338512804,-5.626737620501032,-6.052660604716209,11.980211905182614,-12.167552898567635,8.021853226125586,6.282271414193019
29.34,1.502640008082346,-2.752892056199686,19.58309967804617,0.9268335622606914,0.22159135926325307,0.18860554815480512,0.23728625028064013,1.1928325480837776,4.646350139470634,-1.6276417281943623,-0.34840048787557876,-1.080264964509563,0.001301009106656259,4.557503794386797,-3.2193997833607213,-1.48564494192982,-0.6774860936327731,1.364255782965218,-0.0025628994555881857,1.9560991078821246,2.1485066749980817,2.0530883526794503,1.859497908891683,-5.865613269762093,-5.888423753930283,12.091525018576021,-11.720015713478915,8.401817996883665,4.849050583288772
29.36,1.5274007694309746,-2.6606162516797798,19.55026485236164,0.9295698073332033,0.22082144242548324,0.17786449744618535,0.2355888036555564,1.2827949631825986,4.580795056316811,-1.654930619020334,-0.3609323812847686,-1.0525709623133361,0.0012492650243987324,4.437875497143029,-3.3354641462679524,-1.2429342076458738,-0.5774896703842736,1.4025028175731258,-0.0026069492537611483,1.9837364540369409,2.1815424678686623,2.1002887385330813,1.9012795173534691,-6.095538189532235,-5.7165876543585625,12.174173843249037,-11.272478572799116,8.781782367961455,3.4158311734699964
29.38,1.5539365682536745,-2.569674545000557,19.51693288715236,0.9321667616096937,0.2198505868662032,0.16733487494951924,0.23394419768464328,1.370319386776253,4.512953528088204,-1.6773505569233293,-0.37155901930540264,-1.024248591567419,0.0011968650506681278,4.31373820921177,-3.4480157933147737,-0.9988571410346481,-0.4869181225334973,1.4273494235866657,-0.0026288376444444372,2.013604136921011,2.2149180643144324,2.146490731239684,1.943963494164211,-6.316512354720416,-5.537152226509079,12.228158290383817,-10.824940699372121,9.161748826258531,1.9826156716362675
29.400000000000002,1.5821977541106522,-2.480111953021172,19.483201398912826,0.9346268743845031,0.21869591906264485,0.15702864254398247,0.232350395059689,1.4553174292006643,4.44289732896288,-1.6948799481237842,-0.3804663522134369,-0.9955521573394819,0.0011442295089392485,4.185270945398223,-3.5569027389392716,-0.7539870285810935,-0.4055013986037914,1.4401658651264193,-0.0026311687720076415,2.04548727521218,2.2486118587617274,2.1917113950627707,1.9873724259261427,-6.528535773320243,-5.3501174943626495,12.253478402612927,-10.377400605499076,9.541723189343543,0.5493955512747561
29.42,1.6121329445717831,-2.391972026720131,19.449168321355813,0.9369534970958372,0.21737353783257105,0.14695488065955256,0.2308054427009239,1.537704281088792,4.370701272834054,-1.7075086645753856,-0.38783414079459844,-0.96670871704082,0.0010917238413404584,4.052652720787364,-3.6619729966202996,-0.5088971571254319,-0.3328931785091527,1.4423003491802033,-0.0026164792172517215,2.0791623132754182,2.282590460763945,2.235966805750298,2.0313310524691945,-6.731608440890824,-5.155483452590204,12.250134190594508,-9.92986310954791,9.921689159142488,-0.8838263454435946
29.44,1.643689096822598,-2.3052967904008463,19.414931676097687,0.9391506999565581,0.2158984681053784,0.13712004390712634,0.22930745256045598,1.61739871337081,4.296443213311152,-1.7152380439650727,-0.39383463410180636,-0.9379187524068342,0.0010396620513230814,3.9160625501422075,-3.763074580849235,-0.2641608137565754,-0.2686922073954323,1.4350570018064834,-0.0025873986218283296,2.114400663293278,2.3168091844475542,2.2792695574713644,2.0756668523377817,-6.925730350992865,-4.9532500856486195,12.218125611695996,-9.482325658005664,10.301654151945172,-2.3170382945636447
29.46,1.676811579270213,-2.22012668089736,19.380589343343676,0.9412231066869696,0.2142846343972799,0.1275282181115399,0.22785458627170332,1.694323077276505,4.220204043725317,-1.7180808897172994,-0.3986316072999014,-0.9093573022232054,0.000988307239790126,3.775679448370095,-3.8600555057133334,-0.020351284888420196,-0.21245617222523938,1.4196742218343217,-0.00254636040728784,2.150971713705619,2.351212061783048,2.3216267445741314,2.1202111532318,-7.110901535600789,-4.743417471697597,12.157452701444527,-9.034788250872339,10.681618567431883,-3.7502516647691664
29.48,1.7114442431492936,-2.136500486779973,19.346238832573192,0.9431757480073094,0.21254485161610068,0.1181813728617121,0.22644504306975463,1.768403304331434,4.142067697120622,-1.7160614709908373,-0.4023797380555082,-0.8811754107658686,0.0009378719789088774,3.6316824304249984,-3.952763785255442,0.22195814281644743,-0.1637189999101396,1.397309609822417,-0.0024957439907963286,2.188645631403196,2.3857324802745086,2.363038183373631,2.164799452660412,-7.287121974286492,-4.525985567660484,12.06811547760367,-8.587253641501036,11.061577742665918,-5.183467877145631
29.5,1.7475294941280077,-2.054455287560911,19.311977053225156,0.9450139338417519,0.21069083033483754,0.10907960492433899,0.2250770504678427,1.8395689063597231,4.062121146259612,-1.7092155226791306,-0.4052242590214641,-0.8535018518780129,0.0008885253474212873,3.48425051111656,-4.041047433700484,0.462194182375697,-0.12200515150969649,1.369031470950255,-0.002437766852747547,2.2271954221927954,2.4202940670105013,2.403495246576425,2.209271478595911,-7.454391671268823,-4.300954368430254,11.950113925962569,-8.13971887669851,11.44153631837952,-6.616681602622521
29.52,1.7850083639139798,-1.974026392899966,19.277900085383255,0.9467431435756405,0.20873319383055156,0.10022136894953812,0.22374885718522022,1.9077529754837341,3.9804544036238454,-1.69759024540852,-0.407300874555022,-0.8264449941441274,0.0008403943410966452,3.3335627052677452,-4.124754465364422,0.6997835472333236,-0.0868402968234927,1.3358124878281696,-0.0023744247343304714,2.266398549837309,2.4548114269650454,2.442980075835864,2.253471310369207,-7.612710645865661,-4.068323918193784,11.803448014546802,-7.692181447360724,11.821500978115296,-8.049899236084457
29.54,1.8238205818602444,-1.895247281810157,19.244102950461254,0.9483689332851706,0.20668150434417526,0.09160369286468051,0.2224587278466047,1.9728921841212665,3.8971605214078053,-1.6812443055442827,-0.4087359049776912,-0.8000947335628567,0.0007935672263623961,3.179798027845848,-4.203732894245693,0.9341529506912138,-0.05776102903686242,1.2985263920962664,-0.0023075977478775878,2.3060382564021746,2.4891909686740283,2.481465055652744,2.2972472982664844,-7.7620788574428445,-3.828094143454308,11.628117778883507,-7.24464364054711,12.201467569639135,-9.483121488074175
29.560000000000002,1.863904646571211,-1.8181495418633704,19.210679381888315,0.9498968585936417,0.20454429618425346,0.08322237617450076,0.22120493899614765,2.0349267849905095,3.8123355915276713,-1.6602478351831707,-0.4096465791862801,-0.7745244700542403,0.0007480997359890496,3.0231354935850163,-4.277830734706889,1.1647291059091458,-0.03432375232297891,1.257950047572154,-0.002238842893879933,2.345904368610704,2.5233320538582507,2.518912655724359,2.340451658371945,-7.902496319989183,-3.5802650610872178,11.424123190550972,-6.797102436451041,12.581440111958386,-10.916343384792526
29.580000000000002,1.9051978975085873,-1.7427628083960656,19.177721595794306,0.9513324116348576,0.2023291134334242,0.07507217027752347,0.21998577608580305,2.093800611106089,3.726078745615524,-1.634682432159451,-0.41014149330750327,-0.7497930281130233,0.0007040170146613012,2.863754117643502,-4.346896000357869,1.3909387257626804,-0.016109595974322932,1.214764065438767,-0.0021694250174897345,2.385793919036305,2.5571276990708305,2.5552754430281848,2.382940389908663,-8.033963036391256,-3.324836688856081,11.191464292181763,-6.349564429797283,12.961405793099345,-12.349556044455312
29.6,1.9476365865973766,-1.669114703714846,19.145320061695042,0.952680970535692,0.2000425504722729,0.06714694027288853,0.21879953105916158,2.1494610757808674,3.638492155020545,-1.6046411600399324,-0.4103211661423418,-0.7259465140173594,0.0006613185633839447,2.701832914779878,-4.410776705643382,1.6122085239445028,-0.0027302367510861902,1.1695598201542423,-0.0021006792264147145,2.4255113844904943,2.59046572343806,2.5904964879488293,2.4245726047429184,-8.156479004650663,-3.0618090087752847,10.930141019827033,-5.902027200299642,13.341371074560016,-13.78277012520357
29.62,1.9911559498318059,-1.597230776302173,19.113563273177654,0.953947759836863,0.19769029353785025,0.05943980855969861,0.21764450027863258,2.201859172624232,3.549681030808194,-1.5702285481285827,-0.4102786847502938,-0.7030200821212084,0.0006199804813699084,2.5375508998881635,-4.469320864644022,1.827965213614391,0.006168938497863596,1.1228427007437092,-0.0020336364242895533,2.464868886339162,2.6232294958178697,2.624509576447507,2.4652103655422035,-8.270044211666772,-2.7911820121850894,10.640153416119347,-5.454490414891211,13.721335734295792,-15.215986337580034
29.64,2.0356902788812863,-1.5271344400220002,19.08253751858585,0.9551378203273244,0.19527716196818806,0.05194328054670982,0.21651898253978422,2.2509494755458714,3.459753623764761,-1.5315605914626218,-0.410100398899902,-0.6810395931020289,0.0005799591160226963,2.371087087906787,-4.522376491384872,2.0376355081097586,0.010906454571135704,1.0750381228335937,-0.001969169850728203,2.5036861730013302,2.6552987343900862,2.6572397058817776,2.504718296869607,-8.374658697629656,-2.5129557583714046,10.321501470400563,-5.006956205200197,14.101295198187813,-16.64920432631334
29.66,2.0811729926963674,-1.4588469133254294,19.052326651705243,0.9562559868515212,0.1928071479286019,0.044649353263568836,0.2154212769700491,2.296690138750801,3.3688212243903948,-1.4887647508157187,-0.4098666739925423,-0.6600231323430145,0.0005411930768126905,2.20262049364095,-4.5697916001352645,2.240646120412748,0.011762186208125192,1.0264986688409694,-0.001908181306836676,2.541790515133593,2.6865503691864085,2.6886036273432805,2.5429630742257716,-8.470322439890765,-2.2271302124732273,9.97418518267068,-4.55942141819321,14.481254750897676,-18.082418051790228
29.68,2.1275367091146906,-1.3923871584563652,19.023011862448623,0.9573068727777597,0.19028345355304968,0.03754960777938532,0.2143496806435804,2.3390428967433152,3.276998162904876,-1.4419799526976362,-0.40965265758622865,-0.6399824326668078,0.0005036053251533945,2.0323301319313813,-4.611414205157871,2.436423764073936,0.008977252080111242,0.9775094217825187,-0.0018517052272792878,2.5790165237895586,2.716859091048679,2.71851040290442,2.579813202463477,-8.557035461542739,-1.933705411794051,9.598204606220406,-4.111883944446504,14.861219588269137,-19.515636040523532
29.7,2.174713316466947,-1.3277718206571683,18.994671447541272,0.9582948597905453,0.18770853035313742,0.030635283181359656,0.21330248183291822,2.377973064323058,3.184401809134507,-1.3913565892156754,-0.40952174385465384,-0.6209315829621472,0.0004652238918997631,1.8603950177364936,-4.647092662399821,2.624395572041749,0.00550443643474452,0.9255644568481936,-0.002128252414554388,2.615242248249941,2.745672637347597,2.746901364686726,2.615488705243892,-8.63479772172937,-1.6329377507950937,9.193874443980121,-3.6643468703800863,15.14543814806757,-20.83133097130485
29.72,2.2226340451828293,-1.2650151684685498,18.967380582549428,0.9592239625340045,0.1850851160174186,0.023896739211032143,0.21227773172064338,2.4134495365898623,3.091152265085362,-1.3370561407246129,-0.4093080863295484,-0.603087035971292,0.00042165512979469577,1.686994165943645,-4.676735511239816,2.804062549834896,0.017581476191208534,0.8577416188114806,-0.0020961191997750928,2.6500489365399846,2.770892607225156,2.7738267605407447,2.6520156502249073,-8.703609229776532,-1.3327775987281854,8.77095355633628,-3.216809263406617,14.800468761677621,-21.374715331035077
29.740000000000002,2.2712295393969963,-1.2041290624797396,18.941211128830364,0.9600974159526253,0.18241878788910063,0.017322349440143554,0.2112729843497193,2.445444788940465,2.997369389754345,-1.279247523878979,-0.40881900200319776,-0.5865983693993653,0.00038181806995142564,1.5123065912447942,-4.70045851327594,2.975180061284277,0.031107565818466743,0.7920073421292417,-0.0018921884901115793,2.6831309174849745,2.7947230861698538,2.7995273445128235,2.687061858063277,-8.76346999412192,-1.0411753139649704,8.339200622486942,-2.769267037905365,14.359758826465452,-21.800580896069732
29.76,2.320429928554991,-1.1451229962986516,18.916231529130005,0.9609179620416807,0.17971560454324526,0.010900583239920651,0.21028587445272792,2.4739348770690395,2.9031698239479375,-1.2181034397187318,-0.40807068899667437,-0.5713790148653753,0.0003458224996578524,1.33651130887813,-4.718437612745152,3.13757734211606,0.043528388461178125,0.7307126042631507,-0.0017114505094742438,2.7144951716287533,2.8174585464112027,2.823981396005186,2.7202281209875947,-8.814380000998767,-0.7583873500305316,7.89893051234003,-2.321728675980239,13.919043451160462,-22.22644113203387
29.78,2.37016489901925,-1.088004165972227,18.89250673810208,0.9616880271814646,0.17698116445873657,0.004620642713716601,0.2093142505028369,2.498899436967461,2.8086666828460283,-1.153799996290772,-0.4070840181394526,-0.5573452519933014,0.0003132341447019127,1.1597873335666975,-4.730849096463707,3.291084048377968,0.05496446037616676,0.6733594543216093,-0.001551020994208785,2.744138635756195,2.8390261481066745,2.8471325352810486,2.751529167087088,-8.856339253959788,-0.48441369870921847,7.450143176157553,-1.8741914686870587,13.47832661036108,-22.652298170555696
29.8,2.420363765675021,-1.032777540501122,18.870098154170527,0.9624097592482836,0.17422065150916233,-0.0015276142827995096,0.20835615250331954,2.5203216849267296,2.713969555899154,-1.086516708526375,-0.4058775952871458,-0.5444228388204224,0.0002836720188790498,0.9823136802955545,-4.737869250983628,3.4355298359400877,0.06552204167477038,0.6194971396694893,-0.0014083873230652522,2.772056214655886,2.8593576105797105,2.8689269982716086,2.7809755774294462,-8.88934778320305,-0.21925440940595564,6.992838624597653,-1.4266582581967668,13.03760627235917,-23.078152722177947
29.82,2.470955543536328,-0.9794459323543475,18.849063551391822,0.9630850583216153,0.17143888039610267,-0.007553747992720867,0.20740979151776834,2.5381884175340375,2.619184506822403,-1.0164364982390595,-0.4044680328893402,-0.5325461128982552,0.00025680135822951644,0.8042693638232734,-4.739674363000157,3.570744361063305,0.07529517906013639,0.5687169046634577,-0.001281461235481951,2.798240899471314,2.8783885827653046,2.8893133103479385,2.8085741834068014,-8.913405571409072,0.037090549298568476,6.527016886082038,-0.9791242927548183,12.596885845539418,-23.50401366868482
29.84,2.521869019351921,-0.9280100679839147,18.829457011317405,0.963715602626561,0.1686403370951006,-0.013466804392467287,0.20647353132551988,2.5524900116744575,2.524414073599557,-0.9437456941224553,-0.40287017040278755,-0.5216572285986142,0.00023232702210979062,0.6258333990016851,-4.736440719241841,3.6965572795111257,0.08436701042688899,0.5206456472860777,-0.0011683985994687118,2.8226840089772423,2.8960580287928095,2.9082418167038613,2.8343285359962316,-8.928512613692874,0.2846211769602647,6.052677946399854,-0.5315874851419267,12.156169515442627,-23.929876391548532
29.86,2.57303282321124,-0.8784686583394835,18.81132885485603,0.964302870369967,0.16582921499687367,-0.019275377450469842,0.2055458719456683,2.563220424532142,2.4297572684828572,-0.8686340317520802,-0.40109726990344763,-0.5117054947568547,0.00020998883689442305,0.44718480075811584,-4.7283446062196255,3.812798246904947,0.09281210445448718,0.47494044352232034,-0.0010675393983569648,2.845375325472902,2.912307603229968,2.9256643760929,2.858239387844285,-8.934668940252521,0.5233374489321818,5.569821805551101,-0.08405027784874619,11.715453107630225,-24.35573343007036
29.88,2.6243755001503595,-0.8308184693830091,18.79472557413608,0.9648481580024626,0.16300944739453202,-0.024987666736567733,0.20462543480820394,2.5703771935860598,2.3353095779896194,-0.7912946535849841,-0.39916118216626567,-0.5026467981413975,0.000189556309141109,0.26850258400212823,-4.715562310556587,3.9192969196122363,0.10069768191312556,0.4312846745954335,-0.000977545499544763,2.866303232657039,2.9270812092774,2.9415341248377795,2.8803049733714756,-8.93187450357047,0.7532394071807502,5.078448470641206,0.363487817622854,11.27473748807617,-24.78159615293407
29.900000000000002,2.675825581757958,-0.7850543926033824,18.779689764368015,0.9653525953523786,0.16018473685704707,-0.03061153105567008,0.2037109493642717,2.5739614366155017,2.2411629629073615,-0.7119241089597494,-0.3970724813666547,-0.49444313554160596,0.000170825582327519,0.08996576343012208,-4.698270119027903,4.015882953289918,0.10808412511132404,0.3893840796940662,-0.0008971862184889434,2.885454879829434,2.9403246541335775,2.955805155720149,2.900521295469011,-8.920129310752145,0.974327042935208,4.578557916801174,0.8110305760311576,10.834025776507161,-25.20745638889821
29.92,2.727311657781234,-0.7411695155311091,18.766260055706702,0.9658171580026891,0.15735858190176663,-0.036154538692717265,0.20280124097596236,2.5739778516968848,2.1474058582903632,-0.6307223540972018,-0.39484058527729576,-0.487062207587962,0.00015361534412877687,-0.08824664571083218,-4.676644317932466,4.102386003737024,0.11502694324520557,0.3489613994484053,-0.0008253501525445905,2.902816379839806,2.951985086514918,2.968432237074097,2.9188825995593497,-8.89943336668253,1.1866003553073767,4.070150151136431,1.2585690267741256,10.393310012624113,-25.633313782691403
29.94,2.7787624477319164,-0.6991551922529087,18.754471045113746,0.9662426771927406,0.15453430146231575,-0.041624014964405584,0.2018952199067684,2.570434717203396,2.054123173459721,-0.5478927520986332,-0.39247385206267016,-0.4804770909905446,0.00013776464853275383,-0.2659556286888076,-4.6508611940554445,4.178635727392077,0.12157708739077844,0.30975493309865487,-0.000761099697323131,2.918372861474182,2.962010832336962,2.979370706245288,2.935381458599127,-8.869786662923929,1.3900593524018845,3.5532251807524062,1.7061059676137802,9.952593515993868,-26.059179702997426
29.96,2.8301068724921827,-0.6590011139263953,18.74435322821995,0.9666298474883614,0.15171505746187575,-0.04702708750014767,0.2009918712914044,2.563343891808101,1.9613962920065786,-0.46364207294899984,-0.3899796594904068,-0.47466598432473855,0.00012313022331288115,-0.4429821706519732,-4.621097033999932,4.24446177955673,0.12778148597683003,0.27151439339210826,-0.0007036111017599822,2.9321086922325197,2.9703510450019115,2.9885761823692762,2.9500090860144557,-8.8311892341153,1.5847039938066132,3.027783030518094,2.1536432637248026,9.511876664092256,-26.48503887314746
29.98,2.881274125920621,-0.6206953792947152,18.735932931187588,0.9669792324016915,0.14890387581816739,-0.05237072986161576,0.20009024594898456,2.552720814480125,1.869303071787276,-0.37818049351301397,-0.3873644735994254,-0.46961200560295907,0.00010958377880637693,-0.619147256619712,-4.587528124332385,4.299693816562922,0.13368463923215668,0.23399701557990094,-0.0006521526659905574,2.944007621399113,2.9769553031045777,2.996004385056184,2.9627557098125696,-8.783641066933967,1.7705343042795363,2.4938236862226404,2.601177406802435,9.071157236473226,-26.910900885468436
30.0,2.9321937464581853,-0.5842245652011957,18.72923224257284,0.9672912680833229,0.14610366623781568,-0.057661804019025015,0.19918945192679613,2.538584504486252,1.7779178449265132,-0.29172159753620974,-0.3846338971646981,-0.4653030655940958,9.701097836033179e-05,-0.7942718717668384,-4.550330751745824,4.344161494103105,0.13932836057390374,0.19696575811753436,-0.0006061005355731397,2.9540529172485184,2.981773489495017,3.001610980873957,2.973610669918733,-8.727142154274503,1.9475502854859883,1.9513471158916218,3.048710794928411,8.630438186330025,-27.336760410889838
30.02,2.982795688734151,-0.5495737971039927,18.724268945188133,0.9675662651877203,0.1433172410057668,-0.0629071021501974,0.19828864667510834,2.520957561392567,1.6873114178173831,-0.20448237564707483,-0.3817927104385883,-0.4617317978540601,8.530946871913858e-05,-0.9681770013081348,-4.509681202918836,4.377694468153948,0.14475302963668502,0.16018563914454442,-0.0005648916588246733,2.9622275293616958,2.9847554462546744,3.005351405038361,2.9825627689182332,-8.661692526779063,2.1157519173309325,1.4003533195250384,3.4962475137234605,8.189721945051076,-27.762619225768503
30.04,3.0330103951720684,-0.5167268195907377,18.721056447964493,0.9678044089499309,0.14054733307477135,-0.06811338829572755,0.19738702976011235,2.4998661650595277,1.5975510711186636,-0.1166832253563399,-0.3788448991273096,-0.4588955391217038,7.438715988183908e-05,-1.1406836302807477,-4.465755764391233,4.400122394763173,0.14999810964201887,0.12342012918820644,-0.0005280582722297367,2.9685143148438233,2.98585068272229,3.0071806508718377,2.9896005637908036,-8.5872921329333,2.275139231067147,0.840842332650027,3.9437854315593768,7.749005975776768,-28.188480172275376
30.060000000000002,3.082768867595728,-0.48566606689317954,18.719603717813957,0.968005757479131,0.13779661370166157,-0.07328744041631821,0.1964838360192348,2.4753400756487576,1.5087005597586578,-0.02854795105626806,-0.37579366760939514,-0.4567963931292811,6.416180991079823e-05,-1.3116127439793956,-4.418730722899333,4.411274929623232,0.15510230712024176,0.08642907944763079,-0.000495146475663899,2.972896174370383,2.9850082373283384,3.0070531356260934,2.9947125435255235,-8.503940988724423,2.4257122196447156,0.27281417658286955,4.391328056740917,7.308292671037719,-28.61433792133994
30.080000000000002,3.132002738835076,-0.45637273340185436,18.71991521149189,0.9681702382407703,0.13506770983010555,-0.07843609332029412,0.19557832909274625,2.4474126336180735,1.4208201129326026,0.05969623598218732,-0.37264144197114224,-0.455441342418092,5.45593304779185e-05,-1.4807853271525673,-4.36878236484084,4.4109817289950115,0.16010476922661554,0.04896367671718416,-0.00046571365706210566,2.9753563408268286,2.98217625325929,3.004922445126641,2.997887587929381,-8.411639097705148,2.5674708780121236,-0.3037312161779937,4.838866196621439,6.867576601843339,-29.040201354746387
30.1,3.1806443443322254,-0.4288268441806995,18.72199080745941,0.9682976426307961,0.13236322153631555,-0.08356628316726394,0.1946697952374224,2.416120759723528,1.333966434103434,0.1478187176029877,-0.369389865935624,-0.45484243170880795,4.551359270235644e-05,-1.6480223650860992,-4.316086976949851,4.399072448464381,0.1650449203597082,0.010765224818432007,-0.0004394226415016522,2.9758785109546646,2.9773019160363225,3.000741270102563,2.9991150545709817,-8.310386457210939,2.700415209833107,-0.8887938172108534,5.286403403914619,6.426860038599713,-29.466061235439156
30.12,3.2286267937473743,-0.4030073254817242,18.7258257377457,0.968387618535826,0.12968573969709615,-0.08868509401776956,0.19375753736251872,2.381504955017588,1.2481927010012661,0.23558546877033848,-0.36603977878152616,-0.455017029258753,3.696518714944863e-05,-1.8131448429148378,-4.2608208458344565,4.375376744043535,0.16996369013085322,-0.028440297406701065,-0.00041593997497646473,2.974447161703709,2.9703310236586256,2.994461126698637,2.9983852924475776,-8.200183052586851,2.824545218604868,-1.4823736123048548,5.7339408332524044,5.986143281067058,-29.89191862923235
30.14,3.2758840425647655,-0.37889207525964985,18.731410519810424,0.9684396606841865,0.12703786420952223,-0.09379980722139952,0.19284086920621596,2.343609300853222,1.1635485656251277,0.32275905756620205,-0.36259118334841167,-0.45598817409137776,2.886121921601148e-05,-1.975973745622639,-4.203160258082761,4.339724271709144,0.1749039623961557,-0.0689466565288066,-0.0003949245509726751,2.9710478666418916,2.961207680482271,2.9860321113324217,2.995690024622363,-8.08102892690954,2.9398608827335693,-2.0844706050127115,6.18147422137838,5.545424985875513,-30.317777799382384
30.16,3.32235096369865,-0.35645803368655876,18.738730888406053,0.9684530985550922,0.12442222300450025,-0.09891795438372607,0.1919191095805685,2.3024814588790132,1.0800801542403704,0.40909864519100836,-0.3590432004807163,-0.45778500169471203,2.115475340006001e-05,-2.136330058464253,-4.1432815003583645,4.291944687402349,0.17991127554614073,-0.11107113970019733,-0.0003761173761482328,2.9656675682660945,2.949874014895017,2.975402738231793,2.991022698967725,-7.952924065079969,3.046362215541887,-2.6950848059925647,6.629008320047092,5.104706934933034,-30.743637680075153
30.18,3.367963419099232,-0.33568125366654167,18.747767727440266,0.9684270815409385,0.1218414921637488,-0.10404737473383172,0.19099157661114052,2.258172671041647,0.9978300673807394,0.4943599859640102,-0.3553940061552637,-0.46044328860184136,1.3804289999794217e-05,-2.2940347666056127,-4.0813608593104345,4.231867647064291,0.1850346856524243,-0.15516101899620272,-0.0003594562800343648,2.958295039995581,2.936269700612525,2.9625196093704256,2.9843790458550044,-7.815868471539034,3.144049206926791,-3.314216218797128,7.076545793793798,4.663990454956135,-31.169500402938866
